Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),CHOX(53)
0.0,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999999,0.11866996602996532,0.022821567693054285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.219246764938296e-24,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999999,0.11866996602996532,0.022821567693054285,0.0,1.244502726313659e-65,2.889736908751865e-36,5.5223259123367164e-89,1.7456631635135943e-54,1.827298072510306e-132,5.488978708438538e-20,-6.100713885651728e-106,5.488978708438537e-20,2.4856020184576576e-72,1.0397868925507865e-70,1.2221245975261665e-112,1.417050547180054e-113,8.206387360099054e-52,1.1519415547852242e-85,2.9976818270601744e-18,8.875603102782762e-20,3.553201542715279e-22,8.765302931462657e-38,3.2456417342280428e-37,3.553201542699578e-22,3.1838388983718035e-54,7.815842710113716e-34,3.751205867989801e-42,9.190904152340254e-47,1.128836263559864e-77,2.0592361858900868e-52,4.817265632162817e-76,2.1522762309514455e-106,-3.3675897965794814e-109
1.741389094182723e-23,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999999,0.11866996602996532,0.022821567693054285,0.0,2.7841170144060023e-64,1.7454010929397266e-35,6.102436049967238e-87,2.638046173456627e-53,6.593541992759027e-130,1.536914038362791e-19,1.1777515326223488e-104,1.5369140383627902e-19,7.009795390308018e-71,3.2692563465469847e-69,2.4431329987057617e-110,2.8328068673631786e-111,9.742623073888532e-51,5.968637138786749e-84,8.393509115768487e-18,2.4851688687791737e-19,9.948964319628282e-22,5.2942429705909464e-37,1.960367607471767e-36,9.948964319533452e-22,3.7798535401258034e-53,4.720768975021072e-33,4.4534315855102223e-41,1.0911647201583523e-45,6.867389252816492e-76,2.4447251999574552e-51,2.9305777531186173e-74,4.3025867352641804e-104,3.4081522228330193e-107
3.9803179295605095e-23,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999999,0.11866996602996531,0.022821567693054285,0.0,5.501135441712777e-63,8.403354931454421e-35,5.521245090374498e-85,2.8378896925247097e-52,2.3874588854251614e-127,3.512946373400665e-19,1.2435812589971531e-102,3.512946373400662e-19,1.524783610517587e-69,7.293531066871317e-68,4.423218787982193e-108,5.128711603123733e-109,9.56536510686615e-50,2.61129710201528e-82,1.9185163693185096e-17,5.680385985780968e-19,2.2740489873556296e-21,2.5489500924505895e-36,9.438326163105579e-36,2.2740489873099726e-21,3.7110826198764454e-52,2.2728470272696505e-32,4.372405494730376e-40,1.071355583492953e-44,3.100392069477314e-74,2.400245698486592e-50,1.3230028690541886e-72,7.789703832893725e-102,7.13747823050839e-105
8.458175600316083e-23,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999999,0.11866996602996528,0.022821567693054285,0.0,9.789131349578728e-62,3.669965874945664e-34,4.1788954908466864e-83,2.6085095527729436e-51,7.239753809109596e-125,7.465011043476415e-19,9.829473429052352e-101,7.4650110434764e-19,2.826691838450341e-68,1.3659976497219562e-66,6.702901662807371e-106,7.771998442851364e-107,8.460457112630567e-49,9.759530169172853e-81,4.076847284801826e-17,1.2070820219784556e-18,4.832354098182034e-21,1.1131934722763805e-35,4.1219650024390596e-35,4.832354097982639e-21,3.282410550527362e-51,9.926119902586433e-32,3.867343065165839e-39,9.476794250289828e-44,1.1707433478032945e-72,2.122990138652768e-49,4.995407001408188e-71,1.180443954430582e-99,1.1471249566947506e-102
1.741389094182723e-22,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999998,0.11866996602996524,0.022821567693054285,0.0,1.651092677877674e-60,1.5321385097679541e-33,2.903644550771772e-81,2.2316348409597128e-50,2.0139763869690018e-122,1.5369140383627921e-18,6.966782661881497e-99,1.5369140383627854e-18,4.858361047407904e-67,2.3594212401821868e-65,9.320387651065575e-104,1.0806967184463652e-104,7.111523983815236e-48,3.3887220943015767e-79,8.393509115768435e-17,2.4851688687791728e-18,9.948964319998051e-21,4.647363614087102e-35,1.720839247460209e-34,9.948964319165618e-21,2.759063847656197e-50,4.143959499570116e-31,3.2507347382616593e-38,7.967121092211523e-43,4.062507191722673e-71,1.78450113172531e-48,1.7331386790421773e-69,1.6414078273844842e-97,1.6403233175923436e-100
3.532532162484952e-22,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999997,0.11866996602996516,0.022821567693054285,0.0,2.711934866893529e-59,6.259285740163545e-33,1.9358856585575772e-79,1.8451588420902107e-49,5.37342404639597e-120,3.1177399063930956e-18,4.68832535262697e-97,3.1177399063930687e-18,8.052377140725347e-66,3.920213678401462e-64,1.2431796952056877e-101,1.4414638825528641e-102,5.830457021894429e-47,1.1421288606725643e-77,1.7026832777701557e-16,5.041342562380606e-18,2.0182184764282918e-20,1.898599676018878e-34,7.030189821774486e-34,2.018218476088215e-20,2.2620472377045515e-49,1.6929425358669142e-30,2.6651485215857114e-37,6.534066498788844e-42,1.353420601085388e-69,1.4630418435202117e-47,5.772074951032325e-68,2.189356235923096e-95,2.218014216935041e-98
7.1148182990894105e-22,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999955,0.11866996602996498,0.02282156769305428,0.0,4.396171481456335e-58,2.530103376191352e-32,1.265015770446128e-77,1.5004525267622857e-48,1.404843412952909e-117,6.2793916424537104e-18,3.0761817479848425e-95,6.279391642453601e-18,1.3111208731089584e-64,6.390937705691829e-63,1.624976913639573e-99,1.8841568439383152e-100,4.721655260781777e-46,3.8357394906932217e-76,3.429348010156743e-16,1.0153689949583467e-17,4.0648625655463984e-20,7.674443449821638e-34,2.841715128928377e-33,4.064862564171752e-20,1.8318645002712263e-48,6.84314332666424e-30,2.1583060183913846e-36,5.294921419781459e-41,4.420637241701092e-68,1.1848092179614514e-46,1.8841010963925973e-66,2.8617370060504216e-93,2.9188590843757573e-96
1.4279390572298328e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999992,0.11866996602996463,0.022821567693054278,0.0,7.079905220830509e-57,1.0173434418975683e-31,8.188368070373887e-76,1.2101693204547784e-47,3.6377893856131997e-115,1.2602695114574975e-17,1.9933199925691612e-93,1.2602695114574538e-17,2.1161543752255202e-63,1.0321381462692793e-61,2.1038305336302873e-97,2.439386470701992e-98,3.800398928030075e-45,1.3123377467043552e-74,6.882677474929767e-16,2.037838472398918e-17,8.158150744827148e-20,3.085859957247955e-33,1.1426411549465775e-32,8.158150739299755e-20,1.4744439178532855e-47,2.75159696464689e-29,1.7371918836793783e-35,4.267391239793745e-40,1.4305137659286317e-66,9.536375365510197e-46,6.089087214424636e-65,3.7050432171972833e-91,3.7917481125062e-94
2.8608535118716163e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999985,0.11866996602996392,0.022821567693054268,0.0,1.1364821105101558e-55,4.080002237068809e-31,5.2803748107285195e-74,9.720738100125763e-47,9.383919860466378e-113,2.5249302058817644e-17,1.2836422752522162e-91,2.524930205881589e-17,3.4006032712467625e-62,1.6591319243910895e-60,2.713445092613638e-95,3.1462330933046282e-96,3.049580798063211e-44,4.692844892092837e-73,1.3789336404475216e-15,4.0827774272800515e-17,1.6344727107566784e-19,1.2375678609178625e-32,4.582502089454871e-32,1.6344727085399462e-19,1.1831483859204358e-46,1.1035127533736822e-28,1.3939861700758734e-34,3.433264442187402e-39,4.612153481896386e-65,7.652340680782257e-45,1.9581579332940472e-63,4.778631725810605e-89,4.8987541612446545e-92
5.7266824211551834e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999705,0.11866996602996252,0.022821567693054247,0.0,1.8213351173300237e-54,1.6341290263793707e-30,3.4051790062442073e-72,7.792374773151377e-46,2.420580677897692e-110,5.054251594730354e-17,8.240738166602939e-90,5.0542515947296507e-17,5.452797259476645e-61,2.6607959937687676e-59,3.499663351911927e-93,4.057851283660919e-94,2.4433756529225344e-43,1.809416344533659e-71,2.760265426356371e-15,8.172655337042285e-17,3.271787984975865e-19,4.956726560166138e-32,1.8353910556767488e-31,3.271787976097368e-19,9.47958473183903e-46,4.419801317127388e-28,1.1168838076736598e-33,2.7651339928873955e-38,1.487130480048197e-63,6.131184678409879e-44,6.281584894411064e-62,6.1632359402947815e-87,6.32369989889003e-90
