Time (s),Volume (m^3),Ne,N2,X(1),He(2),CH4(3),H2(4),C2H6(5),CH3(6),C3H8(7),H(8),C2H5(9),C4H8(10),C2H4(11),C2H4X(64),C2H4(48),HeX(49),C4H8a(86),HX(12),C2H3X(58),C4H6(99)
0.0,0.004023131612903226,0.0,0.0,0.010942917987096774,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3994030605323753e-25,0.004023131612903226,0.0,0.0,0.010942917987096774,0.5,6.1394739500307595e-169,2.5545245751094023e-50,1.2697718589917431e-105,3.6998299046409982e-126,1.1082911420586897e-184,1.631460533143671e-39,2.5903795545986215e-54,0.0,0.5,3.1912098336210162e-19,2.2110709310632856e-18,9.6371176800044352e-20,3.1961304364677131e-35,4.4570470604442649e-21,4.4570470604442649e-21,5.2393337497868445e-48
6.718328569490651e-25,0.004023131612903226,0.0,0.0,0.010942917987096774,0.5,9.156542295668187e-167,3.8603975379108503e-49,2.0059272640171965e-94,1.0520696761563535e-114,1.6529290295840979e-182,9.8540216201877576e-39,3.0752986072194782e-53,0.0,0.5,8.9353875341154113e-19,6.1909986069771874e-18,2.6983929503999374e-19,1.9304627836264959e-34,1.2479731769243941e-20,1.2479731769243941e-20,7.9176811626892087e-47
1.5356179587407203e-24,0.004023131612903226,0.0,0.0,0.010942917987096772,0.5,4.4058251171432719e-164,4.1528395112701732e-48,3.8685740093277069e-93,4.163190004363553e-113,1.8534971969721674e-179,4.7442872303817718e-38,3.0193464088401391e-52,0.0,0.5,2.0423742935010462e-18,1.4150853958804942e-17,6.167755315193705e-19,9.2943473092480589e-34,2.852510118684329e-20,2.852510118684329e-20,8.5174800903664463e-46
3.2631881623240308e-24,0.004023131612903226,0.0,0.0,0.010942917987096769,0.5,1.4112797042423128e-161,3.8171749821003166e-47,6.622425583262667e-92,1.4309650555789247e-111,1.2346592090603423e-176,2.0719548770924379e-37,2.6705777056089649e-51,0.0,0.5,4.3400453736425622e-18,3.0070564662460252e-17,1.3106480044760369e-18,4.0590856543139409e-33,6.0615840022041968e-20,6.0615840022041968e-20,7.8290316356434666e-45
6.718328569490652e-24,0.004023131612903226,0.0,0.0,0.010942917987096762,0.5,4.0016874523280036e-159,3.2656735625299533e-46,1.0932590162237039e-90,4.7302405352811182e-110,7.1337495926188909e-174,8.6500037467275233e-37,2.244781475942237e-50,0.0,0.49999999999999994,8.9353875337756129e-18,6.1909986069770053e-17,2.698392950381019e-18,1.6945883574151312e-32,1.2479731769243926e-19,1.2479731769243926e-19,6.6979013937327539e-44
1.3628609383823893e-23,0.004023131612903226,0.0,0.0,0.01094291798709675,0.5,1.0762973430896235e-156,2.7001220534344917e-45,1.7760566048227709e-89,1.5377136126446465e-108,3.8735390880880986e-171,3.5338087732103289e-36,1.8404074779616601e-49,0.0,0.49999999999999989,1.8126071853441799e-17,1.2558882888438647e-16,5.473882842157583e-18,6.9229463706060985e-32,2.5316027303323344e-19,2.5316027303323344e-19,5.5379543970514498e-43
2.7449171012490376e-23,0.004023131612903226,0.0,0.0,0.010942917987096725,0.5,2.823146316514229e-154,2.1956944113606728e-44,2.863154891288257e-88,4.9591116039131824e-107,2.0416501940632095e-168,1.4284220068727203e-35,1.4904096914393744e-48,0.0,0.49999999999999972,3.6507440490374501e-17,2.529465145136063e-16,1.1024862625577114e-17,2.7983656113880796e-31,5.098861837148207e-19,5.098861837148207e-19,4.5033725436631058e-42
5.509029426982334e-23,0.004023131612903226,0.0,0.0,0.010942917987096677,0.5,7.3150112252200607e-152,1.7709070872550036e-43,4.5982185779635211e-87,1.5930636570752275e-105,1.0605120983695731e-165,5.7436220653523644e-35,1.1996113823829905e-47,0.0,0.49999999999999944,7.3270177754641217e-17,5.0766188577199437e-16,2.2126822191881781e-17,1.125210504679917e-30,1.0233380050779902e-18,1.0233380050779902e-18,3.632133102338427e-41
1.1037254078448927e-22,0.004023131612903226,0.0,0.0,0.01094291798709658,0.5,1.8839367142900283e-149,1.4224888785419607e-42,7.3708877655416258e-86,5.1076413246824373e-104,5.4690087038855489e-163,2.3034493379813394e-34,9.626125854761662e-47,0.0,0.49999999999999883,1.4679565224477999e-16,1.0170926282885637e-15,4.4330741322353545e-17,4.5125973864638285e-30,2.0502416478043098e-18,2.0502416478043101e-18,2.9175268316697098e-40
2.209370338138211e-22,0.004023131612903226,0.0,0.0,0.010942917987096384,0.49999999999999994,4.8373767877446963e-147,1.1403009049557049e-41,1.1804420684445794e-84,1.6360205719779533e-102,2.8102056906569726e-160,9.2258120798715649e-34,7.7126146565972259e-46,0.0,0.49999999999999767,2.9384660107147861e-16,2.0359541133208748e-15,8.8738579574746765e-17,1.8073927128832284e-29,4.1040489332568691e-18,4.1040489332568707e-18,2.3387588729660399e-39
4.420660198724848e-22,0.004023131612903226,0.0,0.0,0.010942917987095993,0.49999999999999983,1.2402306684443369e-144,9.1316554869202382e-41,1.8895936318119492e-83,5.2378034418742106e-101,1.4414132800652125e-157,3.6927291479622736e-33,6.1747813251668972e-45,0.0,0.49999999999999534,5.8794849811056078e-16,4.0736770833821899e-15,1.7755425604533198e-16,7.2342810528722684e-29,8.2116635041616782e-18,8.2116635041616828e-18,1.872903915281322e-38
8.843239919898121e-22,0.004023131612903226,0.0,0.0,0.010942917987095211,0.49999999999999967,3.1774154121052872e-142,7.3090254963555897e-40,3.0240992194286998e-82,1.6765249608570598e-99,7.3867530838157123e-155,1.4775726594283694e-32,4.9417017022259729e-44,0.0,0.49999999999999067,1.1761522897314638e-15,8.1491230234915871e-15,3.5518560884969758e-16,2.8946547298872501e-28,1.6426892645970041e-17,1.6426892645970053e-17,1.4990822297909787e-37
1.7688399362244672e-21,0.004023131612903226,0.0,0.0,0.010942917987093646,0.49999999999999933,8.1376947821860422e-140,5.8487012014079981e-39,4.8394165872557557e-81,5.3658440934043351e-98,3.7839130126006589e-152,5.9112527752274431e-32,3.9541121790350003e-43,0.0,0.49999999999998135,2.352559863144225e-15,1.6300014903657457e-14,7.10448313911209e-16,1.1580503805464759e-27,3.2857350929581718e-17,3.2857350929581786e-17,1.1995694970225018e-36
3.537871824693777e-21,0.004023131612903226,0.0,0.0,0.010942917987090517,0.49999999999999861,2.0841156499548002e-137,4.6795533551741446e-38,7.7454061959712371e-80,1.7175823739033439e-96,1.9382073428458258e-149,2.3646935512855282e-31,3.1635901021988086e-42,0.0,0.49999999999996264,4.7053749706535698e-15,3.2601798663777479e-14,1.4209737218453537e-15,4.6325785261878425e-27,6.5718267496784975e-17,6.5718267496785209e-17,9.5977709772639527e-36
7.075935601632397e-21,0.004023131612903226,0.0,0.0,0.010942917987084258,0.49999999999999717,5.3407073506035452e-135,3.7438796562184717e-37,1.2405103982507203e-78,5.501665768438347e-95,9.9331258679802227e-147,9.4591591011354063e-31,2.5309922317384545e-41,0.0,0.49999999999992528,9.4110050284075533e-15,6.5205366183170696e-14,2.8420245289581289e-15,1.8531068139373096e-26,1.3144010063111106e-16,1.31440100631112e-16,7.6787028119024244e-35
1.4152063155509635e-20,0.004023131612903226,0.0,0.0,0.010942917987071742,0.49999999999999434,1.3722741814002e-132,2.995198516692443e-36,1.9925858753781456e-77,1.7672632423827249e-93,5.1032345206434461e-144,3.7837406209431831e-30,2.02484184662438e-40,0.0,0.49999999999985051,1.8822264514856742e-14,1.3041250121856975e-13,5.6841261081616254e-15,7.4125780651746058e-26,2.6288376689944143e-16,2.6288376689944518e-16,6.1431566674777861e-34
2.830431826326411e-20,0.004023131612903226,0.0,0.0,0.01094291798704671,0.49999999999998868,3.5641944610496411e-130,2.3961967306085885e-35,3.2377001124652698e-76,5.7410947445393784e-92,2.6481342138455542e-141,1.5135116445480687e-29,1.6198927019831405e-39,0.0,0.49999999999970102,3.7644780971520318e-14,2.6082677127581838e-13,1.1368329126480406e-14,2.96506138807641e-25,5.2577109943481514e-16,5.2577109943483033e-16,4.9146031023288751e-33
5.660882847877306e-20,0.004023131612903226,0.0,0.0,0.010942917986996644,0.4999999999999773,9.6476194415702377e-128,1.9169725514868229e-34,5.4973953829052952e-75,1.9469950472683792e-90,1.4279649957739883e-138,6.0540773701585013e-29,1.2959218514049165e-38,0.0,0.49999999999940203,7.5289803819911118e-14,5.2165531133611764e-13,2.273673460276515e-14,1.1860305875411411e-24,1.0515457645004147e-15,1.0515457645004752e-15,3.9317135894033206e-32
1.1321784890979099e-19,0.004023131612903226,0.0,0.0,0.010942917986896516,0.49999999999995454,2.8565112201106155e-125,1.5335841079843946e-33,4.0823890524136267e-74,3.0011257867875108e-89,1.7682700615573805e-135,2.4216371060604229e-28,1.0367405568913435e-37,0.0,0.49999999999880401,1.5057980925696848e-13,1.0433123912399248e-12,4.5473543313923581e-14,4.7441344138719023e-24,2.103095094611022e-15,2.1030950946112634e-15,3.1453833145289739e-31
2.2643588977182684e-19,0.004023131612903226,0.0,0.0,0.010942917986696256,0.49999999999990907,1.7019500100140956e-122,1.2268697130650167e-32,2.3017258135906775e-72,3.1946404661199649e-87,1.775468921509145e-132,9.6865607369700188e-28,8.2939367554974144e-37,0.0,0.49999999999760802,3.0115965909235854e-13,2.0866265501803722e-12,9.0947151770597975e-14,1.897656177540377e-23,4.2061937547498656e-15,4.2061937547508295e-15,2.5163116287436172e-30
4.528719714958985e-19,0.004023131612903226,0.0,0.0,0.010942917986295736,0.49999999999981815,1.5040515983722997e-119,9.814967410517785e-32,1.4699964887000001e-70,4.0741253615986922e-85,2.8334618613820473e-129,3.8746267547115112e-27,6.6351543201910994e-36,0.0,0.49999999999521605,6.023187146096183e-13,4.1732548645925987e-12,1.81894332821391e-13,7.5906295281271393e-23,8.4123910746980809e-15,8.4123910747019131e-15,2.0130512936984321e-29
9.05744134944042e-19,0.004023131612903226,0.0,0.0,0.010942917985494703,0.49999999999963624,1.4804846785903587e-116,7.8519778096605445e-31,9.4076731866879097e-69,5.2145629438439409e-83,5.3974649133132087e-126,1.5498511917706147e-26,5.3081254154987943e-35,0.0,0.49999999999043204,1.2046342490410785e-12,8.3465114795423838e-12,3.6378855147286731e-13,3.0362527700280221e-22,1.6824785713276609e-14,1.682478571329178e-14,1.6104418310060659e-28
1.3586162983921854e-18,0.004023131612903226,0.0,0.0,0.010942917984693672,0.49999999999945433,1.1075932044034367e-115,2.331056239593357e-30,4.7153185853530237e-68,3.1146817486609853e-82,3.7413334715368158e-125,3.2934340863301662e-26,1.5177922540381394e-34,0.0,0.49999999998564804,1.8069472068804973e-12,1.25197680806175e-11,5.4568262667434751e-13,6.4520377301218371e-22,2.5237180350537236e-14,2.5237180350569213e-14,4.7809998572005096e-28
1.8114884618403288e-18,0.004023131612903226,0.0,0.0,0.010942917983892644,0.49999999999927242,8.4151981791928689e-115,5.0792492486257107e-30,1.9858831296140197e-67,1.4036197628691348e-81,3.9445034733538532e-124,5.6182113573133319e-26,3.2014636087761559e-34,0.0,0.49999999998086403,2.4092575881389009e-12,1.6693024667817944e-11,7.2757655842594419e-13,1.1006417828874314e-21,3.3649574986479954e-14,3.3649574986534064e-14,1.0417547856600276e-27
2.717232788736615e-18,0.004023131612903226,0.0,0.0,0.010942917982290591,0.49999999999890865,3.6907591095547891e-113,1.4743494846102889e-29,1.7804126793167787e-66,1.447127056692881e-80,3.0571842967694662e-122,1.1631793511719898e-25,8.7441904778457113e-34,0.0,0.49999999997129607,3.6138723036120109e-12,2.5039537809655837e-11,1.0913640852613942e-12,2.2787391093797107e-21,5.0474364255272361e-14,5.0474364255382682e-14,3.0238930128239179e-27
3.622977115632902e-18,0.004023131612903226,0.0,0.0,0.010942917980688549,0.49999999999854489,2.4893466681848934e-112,3.2242361767993012e-29,7.0194404256705695e-66,6.4729967113444589e-80,2.364038051467519e-121,1.9782634659993107e-25,1.8295771919462541e-33,0.0,0.49999999996172811,4.8184775441693332e-12,3.3386050900471621e-11,1.4551510845814006e-12,3.8755384736347028e-21,6.7299153519218386e-14,6.7299153519403055e-14,6.6129132532713491e-27
4.528721442529189e-18,0.004023131612903226,0.0,0.0,0.010942917979086518,0.49999999999818112,1.4169119534769136e-111,6.0491060323633509e-29,2.2128334776175368e-65,2.2578308872569852e-79,1.6027391096969405e-120,3.0223396146562434e-25,3.3306754286737072e-33,0.0,0.49999999995216016,6.0230726331048396e-12,4.1732563936620873e-11,1.8189375187070449e-12,5.9209471612431745e-21,8.4123942777971844e-14,8.4123942778249372e-14,1.2406725580393233e-26
6.340210096321762e-18,0.004023131612903226,0.0,0.0,0.010942917975882489,0.49999999999745354,9.3224675566481336e-110,1.655145672306004e-28,1.8233009487656588e-64,2.9701890986205305e-78,1.5927188950310852e-118,5.8118519538940193e-25,8.7939656010087953e-33,0.0,0.49999999993302435,8.4322317189438005e-12,5.8425589841485918e-11,2.5465086558781497e-12,1.1385771517958984e-20,1.1777352127957488e-13,1.1777352128008854e-13,3.3947062660334091e-26
8.151698750114335e-18,0.004023131612903226,0.0,0.0,0.010942917972678504,0.49999999999672595,7.5729843329598102e-109,3.4892484949707354e-28,7.4976587557396092e-64,1.4880710227951408e-77,1.4439793019452046e-117,9.5314222963952449e-25,1.8232092804438176e-32,0.0,0.49999999991388849,1.0841349574778065e-11,7.5118615524321165e-11,3.2740774975067992e-12,1.8672636070173003e-20,1.5142309976008816e-13,1.5142309976089888e-13,7.1564539169331677e-26
1.1774676057699483e-17,0.004023131612903226,0.0,0.0,0.010942917966270662,0.49999999999527084,5.1097742554268701e-107,1.0643290462025795e-27,7.4915611678224566e-63,2.3950121966029252e-76,1.47810331469977e-115,1.9760344847520058e-24,5.4782167665221124e-32,0.0,0.499999999875617,1.5659461617452887e-11,1.0850466622399591e-10,4.7292082951418306e-12,3.8711717507266054e-20,2.1872225665785446e-13,2.1872225665939606e-13,2.1829404763355998e-25
1.9020630672869777e-17,0.004023131612903226,0.0,0.0,0.010942917953455502,0.49999999999236056,1.0264166988621855e-104,4.6182146978291123e-27,1.5479252784727352e-61,9.3804661437185421e-75,4.6336139153638314e-113,5.1377229895108421e-24,2.3552618401842498e-31,0.0,0.49999999979907461,2.5295191054069706e-11,1.7527676495938329e-10,7.6394423483779345e-12,1.0065111812484647e-19,3.5332057020034865e-13,3.5332057020360118e-13,9.4719652991023316e-25
3.3512539903210366e-17,0.004023131612903226,0.0,0.0,0.01094291792782727,0.49999999998654027,4.2555749508894709e-102,2.6109358932768407e-26,5.2654709377538393e-60,6.2937912166833465e-73,4.0233273469094534e-110,1.5924678874190888e-23,1.3262762882940459e-30,0.0,0.49999999964599173,4.4564671537658197e-11,3.0882095177439895e-10,1.3459800289562901e-11,3.1197414239731126e-19,6.2251719627319577e-13,6.2251719627846268e-13,5.3550334486424503e-24
6.249635836389153e-17,0.004023131612903226,0.0,0.0,0.01094291787657916,0.49999999997490002,2.6881885044557651e-99,1.7360843778930925e-25,2.4066758977594831e-58,5.7247592657483909e-71,4.8582409663555172e-107,5.5352887712513509e-23,8.8069628903209083e-30,0.0,0.49999999933983397,8.3095720460192952e-11,5.7590928278144054e-10,2.5100075526653195e-11,1.0843967134980834e-18,1.1609104443703653e-12,1.1609104443548512e-12,3.5607116732891368e-23
9.148017682457271e-17,0.004023131612903226,0.0,0.0,0.010942917825342185,0.49999999996326028,3.6245907549979355e-98,5.2180756367395152e-25,1.7319237037091512e-57,4.8251378668133806e-70,6.7033683637851971e-106,1.1858681452154826e-22,2.6463498160697651e-29,0.0,0.4999999990336868,1.2161622196060303e-10,8.4299755695786067e-10,3.6739763257112e-11,2.3231877458327624e-18,1.6993036870695502e-12,1.6993036869751351e-12,1.070228098826814e-22
1.204639952852539e-16,0.004023131612903226,0.0,0.0,0.010942917774116339,0.4999999999516212,3.2384631034333152e-97,1.1564104113303995e-24,7.7067832607865265e-57,2.4326550152329237e-69,8.2658860588014169e-105,2.0562645022567649e-22,5.864121053815704e-29,0.0,0.49999999872755024,1.60126178788625e-10,1.1100857743036869e-09,4.8378863509279311e-11,4.0283470460894662e-18,2.2376969243708159e-12,2.2376969241043959e-12,2.3717994948493628e-22
1.4944781374593507e-16,0.004023131612903226,0.0,0.0,0.010942917722901626,0.49999999993998273,2.154332406071051e-96,2.1660200699148018e-24,2.5829269709307276e-56,9.1435038260738729e-69,7.2706132113973207e-104,3.1647178859023181e-22,1.098324328356537e-28,0.0,0.49999999842142429,1.9862559378492991e-10,1.3771739348189405e-09,6.0017376312374846e-11,6.1998744760874048e-18,2.7760901562742314e-12,2.7760901557065327e-12,4.4425104244733401e-22
2.074154506672974e-16,0.004023131612903226,0.0,0.0,0.010942917620505574,0.4999999999167074,5.6573843390899434e-95,5.6387981479584117e-24,1.74426392801078e-55,7.7753620794406237e-68,2.9187972633277332e-102,6.0957955487500337e-22,2.8591287462632203e-28,0.0,0.49999999780920412,2.7559280880943396e-10,1.9113500853577964e-09,8.3292639679573239e-11,1.1942033304862259e-17,3.8528766038877542e-12,3.8528766021955753e-12,1.1565183488376788e-21
2.6538308758865975e-16,0.004023131612903226,0.0,0.0,0.010942917518154006,0.49999999989343447,4.3604093360904901e-94,1.1650797137514788e-23,6.9533407530424055e-55,3.5756600746933574e-67,2.7157519831476516e-101,9.979100733807623e-22,5.9073628705833786e-28,0.0,0.49999999719702631,3.5251788980093371e-10,2.4455260085745719e-09,1.0656555359279738e-10,1.9549663319978285e-17,4.9296630299106534e-12,4.9296630261527048e-12,2.3895802457247111e-21
3.233507245100221e-16,0.004023131612903226,0.0,0.0,0.010942917415846899,0.49999999987016386,2.4458568966096612e-93,2.0950201717691761e-23,2.1434537977158923e-54,1.2496229934580997e-66,1.832858541945617e-100,1.4814633032150694e-21,1.0622369235249553e-27,0.0,0.49999999658489086,4.2940086071621929e-10,2.9797017044694174e-09,1.2983611829844708e-10,2.9022763584882843e-17,6.006449434343485e-12,6.0064494272730691e-12,4.2968895224722484e-21
3.8131836143138447e-16,0.004023131612903226,0.0,0.0,0.010942917313584223,0.49999999984689569,1.1415213514982027e-92,3.4278896825666962e-23,5.6133052134023084e-54,3.7061112973808173e-66,1.0072263620766053e-99,2.0602392049753963e-21,1.738029612999347e-27,0.0,0.49999999597279776,5.0624174529449979e-10,3.5138771730424794e-09,1.5310433404079029e-10,4.0361333193351714e-17,7.0832358171867937e-12,7.0832358052543765e-12,7.0306068897240214e-21
4.972536352741091e-16,0.004023131612903226,0.0,0.0,0.010942917109192093,0.4999999998003663,2.941433398851184e-91,7.5870721745294654e-23,2.9707332879633674e-53,2.8486920366124868e-65,3.60719033682391e-98,3.5034588738442163e-21,3.8468166338703131e-27,0.0,0.49999999474873824,6.5979734641789779e-10,4.5822274282238035e-09,1.9963371957257325e-10,6.8634876978649226e-17,9.2368085181069025e-12,9.2368084906399114e-12,1.5561096406869252e-20
6.015953817325614e-16,0.004023131612903226,0.0,0.0,0.010942916925390912,0.4999999997584979,1.837564594651449e-90,1.3428398562643611e-22,9.2647937702749037e-53,1.0684923397488949e-64,2.6500059310500793e-97,5.1280177310375934e-21,6.8084784273301545e-27,0.0,0.49999999364722919,7.9785368226435496e-10,5.5437418804479008e-09,2.4150213546688456e-10,1.004609627380866e-16,1.1175023875104024e-11,1.1175023825417286e-11,2.7541665541664826e-20
7.059371281910137e-16,0.004023131612903226,0.0,0.0,0.010942916741733337,0.49999999971663711,8.1598694341271873e-90,2.1692727192472004e-22,2.3943012357455478e-52,3.2092739663550558e-64,1.3394263521228657e-96,7.0610974497108591e-21,1.0998643490631499e-26,0.0,0.49999999254585686,9.3577401535019556e-10,6.5052555961516098e-09,2.833629443984016e-10,1.383311554802201e-16,1.3113239162159099e-11,1.311323908067043e-11,4.44918158356799e-20
8.102788746494659e-16,0.004023131612903226,0.0,0.0,0.01094291655821924,0.49999999967478392,3.0354656952616514e-89,3.279991526205314e-22,5.4167606889744305e-52,8.2196099397343693e-64,5.6921794235444245e-96,9.3026978052838022e-21,1.6630186091919354e-26,0.0,0.49999999144462115,1.0735584795669424e-09,7.4667685753357528e-09,3.2521614774868595e-10,1.8224545004530496e-16,1.5051454379275043e-11,1.5051454254688405e-11,6.7272674979407163e-20
1.0189623675663703e-15,0.004023131612903226,0.0,0.0,0.010942916191620926,0.49999999959110031,3.5964786596799776e-88,6.522295997027378e-22,2.1832417823110417e-51,4.263595188747562e-63,8.8727504016628174e-95,1.4711459528839257e-20,3.3069235413316785e-26,0.0,0.49999998924255884,1.3487203362783526e-09,9.3897923241486562e-09,4.0889974323227016e-10,2.8820632400475624e-16,1.8927884603700922e-11,1.89278843521721e-11,1.3377238709089485e-19
1.2276458604832748e-15,0.004023131612903226,0.0,0.0,0.010942915825594894,0.49999999950744711,2.1518228683947462e-87,1.1405809274036009e-21,6.6402752797378987e-51,1.5502515182241548e-62,6.2209530002887978e-94,2.1354301104975474e-20,5.7829480962392417e-26,0.0,0.49999998704104137,1.6233403214557284e-09,1.1312813126893204e-08,4.925529329707182e-10,4.1834354333366984e-16,2.280431454840409e-11,2.2804314104172981e-11,2.3393331471199398e-19
1.4363293534001794e-15,0.004023131612903226,0.0,0.0,0.010942915460140059,0.49999999942382434,9.4531219258593563e-87,1.8266641127263287e-21,1.683801637280368e-50,4.5303884357296486e-62,3.1463772314201858e-93,2.9231220736885096e-20,9.2615047725074567e-26,0.0,0.49999998484006763,1.8974195022573412e-09,1.3235830983575999e-08,5.7617572801492046e-10,5.726570667467363e-16,2.6680744213406234e-11,2.6680743496992734e-11,3.7464907293992032e-19
1.645012846317084e-15,0.004023131612903226,0.0,0.0,0.010942915095255346,0.49999999934023198,3.4463794292472859e-86,2.7440916573330871e-21,3.761083307050879e-50,1.1421416269233536e-61,1.3078586448089362e-92,3.8342216627737054e-20,1.3913013572284328e-25,0.0,0.49999998263963641,2.170958943741414e-09,1.5158845894203634e-08,6.5976813941215725e-10,7.5114685295788885e-16,3.0557173598728248e-11,3.0557172516931601e-11,5.6281358901563728e-19
1.8536963392339884e-15,0.004023131612903226,0.0,0.0,0.010942914730939687,0.49999999925666988,1.0914651431000485e-85,3.9264760515981652e-21,7.6400389954069048e-50,2.5825549087504962e-61,4.6638203914182799e-92,4.8687286980704489e-20,1.9907894214912096e-25,0.0,0.49999998043974692,2.4439597088321641e-09,1.7081857858782692e-08,7.4333017820561595e-10,9.5381286068113316e-16,3.4433602704390222e-11,3.4433601150289097e-11,8.0532078720270864e-19
